Homo_sapiens	3	-1.44477	4.63804	-6.20569
Homo_sapiens	4	2.99394	3.17591	-5.11386
Homo_sapiens	5	0.392503	3.39632	-6.84582
Homo_sapiens	6	4.03755	-1.53889	-5.50559
Homo_sapiens	7	4.14222	0.446634	-4.51897
Homo_sapiens	8	1.97707	-0.48561	-8.18849
Homo_sapiens	9	-1.60566	4.63808	-6.18056
Homo_sapiens	10	0.546162	1.71642	-10.0645
Homo_sapiens	11	-1.39795	5.19156	-6.07896
Homo_sapiens	12	2.03988	-0.367796	-7.70973
Homo_sapiens	13	2.90166	3.28968	-5.20537
Homo_sapiens	14	3.00142	-1.76563	-5.52924
Homo_sapiens	15	1.28376	-0.343631	-8.24333
Homo_sapiens	16	1.22101	4.1019	1.16383
Homo_sapiens	17	1.4954	0.367099	-8.66838
Homo_sapiens	18	1.53296	2.96369	-3.45611
Homo_sapiens	19	1.22725	4.10373	1.16865
Homo_sapiens	20	0.770069	3.32613	-6.64012
Homo_sapiens	21	0.411973	3.40033	-6.84713
Homo_sapiens	22	0.395031	3.38622	-6.84775
Homo_sapiens	23	2.06966	-0.85534	-7.95301
Homo_sapiens	24	2.98723	3.42264	-5.04901
Homo_sapiens	25	-1.06398	4.52862	-4.92922
Australopithecus_sediba	1	2.17601	1.02606	-5.08162
Australopithecus_sediba	2	2.68588	1.1119	-5.9807
Australopithecus_sediba	3	-2.49267	2.88796	-2.01527
Australopithecus_sediba	4	-1.03058	1.75798	-2.5593
Australopithecus_sediba	5	2.72432	1.05418	-5.90227
Australopithecus_sediba	6	-0.234625	0.126187	-3.36339
Australopithecus_sediba	7	2.53523	1.43603	-4.25288
Australopithecus_sediba	8	-0.204379	-0.0677834	-5.28457
Australopithecus_sediba	9	-2.5368	2.88166	-1.99318
Australopithecus_sediba	10	2.70569	1.0944	-5.99387
Australopithecus_sediba	11	-2.60345	3.00364	-2.43254
Australopithecus_sediba	12	-0.148836	-0.117872	-5.4698
Australopithecus_sediba	13	-2.49985	1.9572	-1.36887
Australopithecus_sediba	14	-0.31357	0.118495	-3.60373
Australopithecus_sediba	15	0.145785	0.306567	-5.27971
Australopithecus_sediba	16	-1.31132	1.82232	-0.818875
Australopithecus_sediba	17	0.851337	1.6883	-5.01971
Australopithecus_sediba	18	0.342498	1.90109	-1.62787
Australopithecus_sediba	19	-1.54721	1.93882	-0.832689
Australopithecus_sediba	20	2.67196	1.09425	-5.97446
Australopithecus_sediba	21	2.65556	1.11507	-5.94168
Australopithecus_sediba	22	2.71437	1.04296	-5.89815
Australopithecus_sediba	23	-0.255152	-0.0168798	-4.96887
Australopithecus_sediba	24	-2.36956	2.01773	-1.4086
Australopithecus_sediba	25	-2.40481	2.10522	-1.5215
Australopithecus_africanus	1	2.82825	7.52327	-2.9688
Australopithecus_africanus	2	1.56477	6.99564	-2.63302
Australopithecus_africanus	3	0.992168	0.371683	-2.74486
Australopithecus_africanus	4	0.699526	6.92052	-2.99933
Australopithecus_africanus	5	2.62431	7.6068	-2.99613
Australopithecus_africanus	6	4.44508	6.15096	-1.93047
Australopithecus_africanus	7	3.62422	7.08372	-2.90626
Australopithecus_africanus	8	0.692797	6.91675	-3.00292
Australopithecus_africanus	9	-0.546703	-0.265238	-1.09276
Australopithecus_africanus	10	2.72496	7.56066	-2.99606
Australopithecus_africanus	11	2.91029	0.631704	-2.1459
Australopithecus_africanus	12	3.59384	7.08654	-2.88925
Australopithecus_africanus	13	-0.461742	-1.30865	-0.74552
Australopithecus_africanus	14	4.42672	6.12911	-1.93097
Australopithecus_africanus	15	2.9261	7.31794	-2.59286
Australopithecus_africanus	16	2.57367	5.66043	-0.122007
Australopithecus_africanus	17	0.704946	6.92264	-3.00437
Australopithecus_africanus	18	1.86724	7.03375	-2.66064
Australopithecus_africanus	19	4.17784	5.97494	-1.63886
Australopithecus_africanus	20	1.59072	7.00423	-2.63338
Australopithecus_africanus	21	1.68418	7.06858	-2.63643
Australopithecus_africanus	22	0.815896	7.00845	-3.0872
Australopithecus_africanus	23	3.46601	1.11653	-2.00049
Australopithecus_africanus	24	1.31668	0.0404588	-0.613843
Australopithecus_africanus	25	1.49066	-0.0666389	-0.61902
Homo_rudolfensis	1	0.232648	1.6298	-5.25845
Homo_rudolfensis	2	-0.150913	1.26715	-6.8792
Homo_rudolfensis	3	-3.64006	2.09442	-4.89104
Homo_rudolfensis	4	-5.16394	1.05583	-0.468511
Homo_rudolfensis	5	-0.185043	1.36439	-6.74124
Homo_rudolfensis	6	-5.47997	1.62653	0.68813
Homo_rudolfensis	7	1.68037	2.00687	-2.30877
Homo_rudolfensis	8	-4.17794	2.13095	-0.000614324
Homo_rudolfensis	9	-3.74868	2.0976	-5.0813
Homo_rudolfensis	10	0.219131	1.22143	-6.4637
Homo_rudolfensis	11	-3.98673	2.28076	-4.72341
Homo_rudolfensis	12	-1.8531	0.669992	-2.92629
Homo_rudolfensis	13	-3.84103	2.11551	-5.08399
Homo_rudolfensis	14	-5.58964	1.57548	0.769232
Homo_rudolfensis	15	-0.212826	0.638787	-4.49128
Homo_rudolfensis	16	-3.08194	4.87941	-1.91394
Homo_rudolfensis	17	-0.314904	1.33494	-5.60688
Homo_rudolfensis	18	-6.21648	1.38182	-0.958309
Homo_rudolfensis	19	-3.71313	3.79065	-0.202695
Homo_rudolfensis	20	0.213103	1.22718	-6.42022
Homo_rudolfensis	21	-0.177323	1.14255	-7.0201
Homo_rudolfensis	22	0.477243	0.813883	-6.33212
Homo_rudolfensis	23	-4.99038	0.836604	-0.412771
Homo_rudolfensis	24	-5.6663	2.31772	-0.0775822
Homo_rudolfensis	25	-5.238	1.42403	0.266492
Kenyanthropus_platyops	1	4.08836	1.93982	-3.82727
Kenyanthropus_platyops	2	2.4738	1.79093	-3.20115
Kenyanthropus_platyops	3	-3.39167	3.5486	-3.7721
Kenyanthropus_platyops	4	-3.77389	4.75216	-2.79479
Kenyanthropus_platyops	5	2.42883	1.80565	-3.19859
Kenyanthropus_platyops	6	-4.94788	4.4166	-1.29716
Kenyanthropus_platyops	7	2.9831	1.82129	-1.49773
Kenyanthropus_platyops	8	-3.817	4.24173	-2.32345
Kenyanthropus_platyops	9	-3.31351	3.25384	-3.61734
Kenyanthropus_platyops	10	3.97228	2.09597	-3.78304
Kenyanthropus_platyops	11	-3.46829	2.53206	-3.81391
Kenyanthropus_platyops	12	1.18224	0.421767	-2.49918
Kenyanthropus_platyops	13	-3.4066	3.03395	-3.69481
Kenyanthropus_platyops	14	-4.97227	4.48952	-1.40569
Kenyanthropus_platyops	15	3.90015	1.43181	-3.45632
Kenyanthropus_platyops	16	-4.28462	5.15286	-1.75537
Kenyanthropus_platyops	17	1.20569	0.941173	-3.35629
Kenyanthropus_platyops	18	-3.73797	4.53042	-2.89311
Kenyanthropus_platyops	19	-3.91192	4.46312	-1.44899
Kenyanthropus_platyops	20	3.97012	2.11334	-3.79642
Kenyanthropus_platyops	21	2.49237	1.8072	-3.20567
Kenyanthropus_platyops	22	3.8247	2.01569	-3.72595
Kenyanthropus_platyops	23	-4.0929	4.52075	-2.80359
Kenyanthropus_platyops	24	-4.87249	4.49707	-0.278816
Kenyanthropus_platyops	25	-5.083	4.39179	-1.46216
Australopithecus_garhi	1	-3.46708	2.14354	4.24168
Australopithecus_garhi	2	-1.77309	-1.33119	3.40845
Australopithecus_garhi	3	-0.610113	0.16719	2.762
Australopithecus_garhi	4	-1.41645	-0.938566	2.99686
Australopithecus_garhi	5	-1.23441	0.79666	3.12339
Australopithecus_garhi	6	-1.49585	4.79201	-1.11914
Australopithecus_garhi	7	-2.18054	1.38396	3.30587
Australopithecus_garhi	8	-1.93955	4.7596	-1.3582
Australopithecus_garhi	9	-0.248577	3.13368	2.55991
Australopithecus_garhi	10	-2.48574	1.396	3.82382
Australopithecus_garhi	11	-2.31138	7.28987	-0.239782
Australopithecus_garhi	12	-0.887987	-0.387995	2.14737
Australopithecus_garhi	13	-1.76717	4.66381	-0.404385
Australopithecus_garhi	14	-0.848591	0.268356	2.9763
Australopithecus_garhi	15	-0.987021	-0.362951	2.73834
Australopithecus_garhi	16	-1.64559	4.81412	-0.38966
Australopithecus_garhi	17	-1.46606	-1.00542	3.03424
Australopithecus_garhi	18	-1.42967	4.73082	-0.158093
Australopithecus_garhi	19	0.117663	2.88726	1.98888
Australopithecus_garhi	20	-2.94586	1.93426	4.33115
Australopithecus_garhi	21	-1.75799	-1.32949	3.42369
Australopithecus_garhi	22	-1.47818	4.61347	0.346261
Australopithecus_garhi	23	-0.286623	3.12669	2.5528
Australopithecus_garhi	24	-1.27227	4.68231	0.44727
Australopithecus_garhi	25	-0.231434	3.25971	1.22943
Australopithecus_anamensis	1	-2.03166	1.95275	3.39976
Australopithecus_anamensis	2	-2.02407	2.1926	3.36724
Australopithecus_anamensis	3	-2.02389	2.22974	3.38713
Australopithecus_anamensis	4	-3.06296	-0.707876	0.993269
Australopithecus_anamensis	5	-2.03922	1.69637	3.09798
Australopithecus_anamensis	6	-2.7594	-0.498794	2.65009
Australopithecus_anamensis	7	-3.04373	-0.455108	2.36407
Australopithecus_anamensis	8	-2.46434	0.521349	2.45225
Australopithecus_anamensis	9	-2.98685	-0.547854	2.50406
Australopithecus_anamensis	10	-2.39208	0.276281	2.63996
Australopithecus_anamensis	11	-1.79104	1.14663	2.30881
Australopithecus_anamensis	12	-2.34921	-0.252989	2.36219
Australopithecus_anamensis	13	-1.99862	1.92664	3.28706
Australopithecus_anamensis	14	-2.73028	-0.0977405	1.04269
Australopithecus_anamensis	15	-2.40145	0.0429552	2.69069
Australopithecus_anamensis	16	-1.87801	1.6475	3.26441
Australopithecus_anamensis	17	-2.98898	-0.555861	2.49054
Australopithecus_anamensis	18	-1.99928	2.21716	3.38258
Australopithecus_anamensis	19	-3.00706	-0.635504	0.934891
Australopithecus_anamensis	20	-2.76011	-0.116103	1.06655
Australopithecus_anamensis	21	-1.9319	1.69822	3.51383
Australopithecus_anamensis	22	-3.05604	-0.713641	1.00777
Australopithecus_anamensis	23	-1.84873	1.644	3.30421
Australopithecus_anamensis	24	-2.64338	-0.120077	1.22074
Australopithecus_anamensis	25	-2.52298	0.166894	2.68207
Gorilla_gorilla	1	0.0560031	5.08478	0.822978
Gorilla_gorilla	2	0.0561143	5.06744	0.759477
Gorilla_gorilla	3	2.51522	1.53317	1.09908
Gorilla_gorilla	4	0.120264	5.81065	0.606584
Gorilla_gorilla	5	-1.02424	1.97869	-1.82556
Gorilla_gorilla	6	2.53531	1.6288	0.92751
Gorilla_gorilla	7	0.79029	1.53884	1.98921
Gorilla_gorilla	8	0.406534	1.96614	-3.73803
Gorilla_gorilla	9	2.57531	2.2348	0.234667
Gorilla_gorilla	10	-0.256296	1.5708	2.23421
Gorilla_gorilla	11	1.36774	2.85123	0.942847
Gorilla_gorilla	12	2.30098	2.25253	0.991695
Gorilla_gorilla	13	-0.796452	2.53369	-3.02772
Gorilla_gorilla	14	2.60438	2.09225	0.320401
Gorilla_gorilla	15	0.448433	1.14823	2.27127
Gorilla_gorilla	16	2.18034	1.88389	-2.59127
Gorilla_gorilla	17	2.3828	1.85092	1.0531
