Homo_habilis	12	-8.72241	-11.8883
Homo_habilis	13	-8.82011	-11.93
Homo_habilis	14	-8.69773	-11.9286
Homo_habilis	15	-8.81977	-11.9304
Homo_habilis	16	-8.84961	-11.9221
Homo_habilis	17	-8.10377	-12.2836
Homo_habilis	18	-6.71602	-13.0588
Homo_habilis	19	-6.72066	-13.0375
Homo_habilis	20	-6.72192	-13.0376
Homo_habilis	21	-6.72192	-13.0376
Homo_habilis	22	-6.55335	-12.9893
Homo_habilis	23	-3.23401	-7.71283
Homo_habilis	24	-2.26683	-4.92441
Homo_habilis	25	1.84171	-2.02205
Homo_ergaster	1	-1.04446	-2.90427
Homo_ergaster	2	-1.04267	-2.90335
Homo_ergaster	3	-1.0427	-2.90337
Homo_ergaster	4	-1.04292	-2.90357
Homo_ergaster	5	1.14499	-1.5692
Homo_ergaster	6	-1.04532	-2.90457
Homo_ergaster	7	-1.66764	-2.608
Homo_ergaster	8	-0.232723	0.567318
Homo_ergaster	9	-0.786132	1.45802
Homo_ergaster	10	-7.93568	-17.196
Homo_ergaster	11	-7.93956	-17.199
Homo_ergaster	12	-7.89816	-17.2028
Homo_ergaster	13	-7.90601	-17.2128
Homo_ergaster	14	-7.89498	-17.2062
Homo_ergaster	15	-7.90567	-17.2127
Homo_ergaster	16	-7.90196	-17.213
Homo_ergaster	17	-7.88335	-17.2005
Homo_ergaster	18	-5.21971	-17.3822
Homo_ergaster	19	-5.29286	-17.3642
Homo_ergaster	20	-5.33322	-17.3363
Homo_ergaster	21	-5.33322	-17.3363
Homo_ergaster	22	-5.1715	-17.1702
Homo_ergaster	23	-1.88428	-5.82616
Homo_ergaster	24	-1.90559	-3.61444
Homo_ergaster	25	0.188753	-2.49939
Homo_sapiens	1	3.46656	-2.47092
Homo_sapiens	2	3.47498	-2.46719
Homo_sapiens	3	3.47498	-2.46719
Homo_sapiens	4	3.47512	-2.46721
Homo_sapiens	5	3.42412	-2.35871
Homo_sapiens	6	3.46552	-2.47384
Homo_sapiens	7	-1.15704	-3.33323
Homo_sapiens	8	0.361832	-0.972591
Homo_sapiens	9	-0.371402	0.823632
Homo_sapiens	10	-6.45338	-17.5689
Homo_sapiens	11	-6.39666	-17.6063
Homo_sapiens	12	-5.81699	-17.4917
Homo_sapiens	13	-5.82189	-17.4934
Homo_sapiens	14	-5.82161	-17.4953
Homo_sapiens	15	-5.83064	-17.5188
Homo_sapiens	16	-5.83972	-17.5703
Homo_sapiens	17	-5.80538	-17.4979
Homo_sapiens	18	-5.57354	-17.1514
Homo_sapiens	19	-5.66294	-17.1764
Homo_sapiens	20	-5.68072	-17.1813
Homo_sapiens	21	-5.68072	-17.1813
Homo_sapiens	22	-5.53024	-17.0164
Homo_sapiens	23	-2.75625	-6.76052
Homo_sapiens	24	-1.6986	-5.25075
Homo_sapiens	25	3.53037	-2.47124
Australopithecus_sediba	1	1.22527	-4.26074
Australopithecus_sediba	2	1.22515	-4.26084
Australopithecus_sediba	3	1.22515	-4.26083
Australopithecus_sediba	4	1.25423	-4.18721
Australopithecus_sediba	5	2.08484	-0.310977
Australopithecus_sediba	6	1.35599	-3.32274
Australopithecus_sediba	7	0.668742	-1.99174
Australopithecus_sediba	8	-0.0329596	-0.148442
Australopithecus_sediba	9	0.0549877	1.1027
Australopithecus_sediba	10	-7.58449	-13.365
Australopithecus_sediba	11	-7.86512	-13.7128
Australopithecus_sediba	12	-7.53582	-13.3088
Australopithecus_sediba	13	-7.85902	-13.7392
Australopithecus_sediba	14	-7.6853	-13.5688
Australopithecus_sediba	15	-7.85893	-13.7392
Australopithecus_sediba	16	-7.85853	-13.739
Australopithecus_sediba	17	-7.67729	-13.5676
Australopithecus_sediba	18	-7.29298	-13.3622
Australopithecus_sediba	19	-7.29594	-13.3639
Australopithecus_sediba	20	-7.29254	-13.3694
Australopithecus_sediba	21	-7.29345	-13.3704
Australopithecus_sediba	22	-7.14319	-13.2827
Australopithecus_sediba	23	-1.61067	-7.78266
Australopithecus_sediba	24	-0.898508	-4.06816
Australopithecus_sediba	25	1.22585	-4.26755
Australopithecus_africanus	1	2.35775	-4.48706
Australopithecus_africanus	2	2.36877	-4.48131
Australopithecus_africanus	3	2.19827	-4.44771
Australopithecus_africanus	4	1.96358	0.0864696
Australopithecus_africanus	5	2.30128	1.06489
Australopithecus_africanus	6	1.91358	1.46516
Australopithecus_africanus	7	1.83844	1.50709
Australopithecus_africanus	8	-0.238101	0.444653
Australopithecus_africanus	9	-1.72587	3.25541
Australopithecus_africanus	10	2.04844	-5.04083
Australopithecus_africanus	11	1.65016	-4.80883
Australopithecus_africanus	12	1.83029	-5.50105
Australopithecus_africanus	13	6.81236	-12.3155
Australopithecus_africanus	14	2.52541	-6.3438
Australopithecus_africanus	15	7.00194	-12.5434
Australopithecus_africanus	16	7.22358	-12.5766
Australopithecus_africanus	17	7.32777	-12.7001
Australopithecus_africanus	18	4.06148	-8.1383
Australopithecus_africanus	19	7.3279	-12.7002
Australopithecus_africanus	20	7.32887	-12.6993
Australopithecus_africanus	21	7.32902	-12.6993
Australopithecus_africanus	22	7.32891	-12.6984
Australopithecus_africanus	23	7.3279	-12.7001
Australopithecus_africanus	24	1.70655	-3.89017
Australopithecus_africanus	25	2.57536	-4.96447
Homo_rudolfensis	1	1.6828	-2.68279
Homo_rudolfensis	2	1.68279	-2.68274
Homo_rudolfensis	3	1.68213	-2.68217
Homo_rudolfensis	4	2.05018	-2.39454
Homo_rudolfensis	5	-1.71149	1.28661
Homo_rudolfensis	6	-0.43497	-0.254882
Homo_rudolfensis	7	0.232469	-1.06402
Homo_rudolfensis	8	-1.72958	1.12443
Homo_rudolfensis	9	-2.15424	1.37113
Homo_rudolfensis	10	-2.98611	-5.35946
Homo_rudolfensis	11	-3.00868	-5.27553
Homo_rudolfensis	12	-2.99611	-5.37309
Homo_rudolfensis	13	-3.70208	-2.74111
Homo_rudolfensis	14	-3.00429	-5.37149
Homo_rudolfensis	15	-3.7034	-2.73974
Homo_rudolfensis	16	-3.70974	-2.7338
Homo_rudolfensis	17	-3.00481	-5.37118
Homo_rudolfensis	18	-3.00488	-5.3712
Homo_rudolfensis	19	-3.00368	-5.37201
Homo_rudolfensis	20	-3.0049	-5.3713
Homo_rudolfensis	21	-3.0041	-5.37184
Homo_rudolfensis	22	-3.00477	-5.37752
Homo_rudolfensis	23	-2.97921	-5.37918
Homo_rudolfensis	24	-0.331194	-3.78403
Homo_rudolfensis	25	2.7383	-2.76219
Kenyanthropus_platyops	1	1.05669	-1.20087
Kenyanthropus_platyops	2	1.05706	-1.20057
Kenyanthropus_platyops	3	1.05681	-1.19876
Kenyanthropus_platyops	4	2.37379	-1.42294
Kenyanthropus_platyops	5	-1.74539	-0.448774
Kenyanthropus_platyops	6	-1.1868	-1.64012
Kenyanthropus_platyops	7	-1.29364	-2.08434
Kenyanthropus_platyops	8	-1.82635	-0.624592
Kenyanthropus_platyops	9	-2.92982	-1.1757
Kenyanthropus_platyops	10	-2.26397	-6.82143
Kenyanthropus_platyops	11	-2.30824	-6.88913
Kenyanthropus_platyops	12	-2.26016	-6.88868
Kenyanthropus_platyops	13	-3.34517	-7.43526
Kenyanthropus_platyops	14	-2.28491	-6.91231
Kenyanthropus_platyops	15	-3.34566	-7.43562
Kenyanthropus_platyops	16	-3.3539	-7.44018
Kenyanthropus_platyops	17	-2.2793	-6.91544
Kenyanthropus_platyops	18	-2.27181	-6.91388
Kenyanthropus_platyops	19	-2.27021	-6.91103
Kenyanthropus_platyops	20	-2.27178	-6.91484
Kenyanthropus_platyops	21	-2.27163	-6.91456
Kenyanthropus_platyops	22	-2.23391	-7.02537
Kenyanthropus_platyops	23	-2.21515	-7.05215
Kenyanthropus_platyops	24	-2.34922	-4.26864
Kenyanthropus_platyops	25	3.26378	-1.94047
Australopithecus_garhi	1	0.931945	0.283689
Australopithecus_garhi	2	0.934105	0.292667
Australopithecus_garhi	3	0.93389	0.29243
Australopithecus_garhi	4	0.886927	0.361262
Australopithecus_garhi	5	0.896949	0.263495
Australopithecus_garhi	6	0.736757	0.216992
Australopithecus_garhi	7	0.822241	0.390641
Australopithecus_garhi	8	1.04125	0.532012
Australopithecus_garhi	9	-0.695959	3.17807
Australopithecus_garhi	10	0.360596	0.470724
Australopithecus_garhi	11	0.814538	0.38557
Australopithecus_garhi	12	0.737434	0.255608
Australopithecus_garhi	13	0.685481	0.202684
Australopithecus_garhi	14	0.774182	0.202458
Australopithecus_garhi	15	0.690768	0.201401
Australopithecus_garhi	16	0.677474	0.200397
Australopithecus_garhi	17	-0.698649	0.88875
Australopithecus_garhi	18	-0.946001	1.0149
Australopithecus_garhi	19	0.733407	0.125652
Australopithecus_garhi	20	0.725947	0.129504
Australopithecus_garhi	21	0.890133	-1.37731
Australopithecus_garhi	22	0.976409	-1.39872
Australopithecus_garhi	23	0.736171	0.181118
Australopithecus_garhi	24	0.775791	0.117475
Australopithecus_garhi	25	0.930407	0.276093
Australopithecus_anamensis	1	-4.39657	-0.875596
Australopithecus_anamensis	2	-4.41089	-0.832622
Australopithecus_anamensis	3	-4.38146	-0.871158
Australopithecus_anamensis	4	-4.45074	-0.753473
Australopithecus_anamensis	5	-4.51807	-0.824192
Australopithecus_anamensis	6	-4.55909	-0.613606
Australopithecus_anamensis	7	-4.95674	2.59173
Australopithecus_anamensis	8	-5.039	2.62176
Australopithecus_anamensis	9	-5.34723	2.60109
Australopithecus_anamensis	10	-5.33225	2.5707
Australopithecus_anamensis	11	-5.3307	2.56274
Australopithecus_anamensis	12	-5.03164	2.38985
Australopithecus_anamensis	13	-4.78146	0.368758
Australopithecus_anamensis	14	-4.53526	-0.96071
Australopithecus_anamensis	15	-4.80088	0.354943
Australopithecus_anamensis	16	-4.57791	-0.959546
Australopithecus_anamensis	17	-4.62141	-1.13887
Australopithecus_anamensis	18	-5.50214	-1.96217
Australopithecus_anamensis	19	-5.10124	-1.89231
Australopithecus_anamensis	20	-5.31149	-2.25361
Australopithecus_anamensis	21	-4.42782	-2.38605
Australopithecus_anamensis	22	-5.1764	-2.10497
Australopithecus_anamensis	23	-4.77683	-1.42299
Australopithecus_anamensis	24	-4.51666	-0.963088
Australopithecus_anamensis	25	-4.38008	-0.884955
Gorilla_gorilla	1	2.82087	1.60535
Gorilla_gorilla	2	2.81646	1.61132
Gorilla_gorilla	3	0.0968812	3.25988
Gorilla_gorilla	4	0.10089	3.26961
Gorilla_gorilla	5	0.0961496	3.26677
Gorilla_gorilla	6	-0.185548	2.95758
Gorilla_gorilla	7	-2.93273	2.18904
Gorilla_gorilla	8	-4.54893	1.57972
Gorilla_gorilla	9	-4.56149	1.62698
Gorilla_gorilla	10	-5.1493	1.74742
Gorilla_gorilla	11	-5.14385	1.75048
Gorilla_gorilla	12	-5.14748	1.75036
Gorilla_gorilla	13	-5.1538	1.75147
Gorilla_gorilla	14	-5.16574	1.74154
Gorilla_gorilla	15	-5.17993	1.7691
Gorilla_gorilla	16	-5.27107	1.80031
Gorilla_gorilla	17	-5.34226	1.67713
Gorilla_gorilla	18	-5.21032	1.69299
Gorilla_gorilla	19	-4.86561	1.54286
Gorilla_gorilla	20	-2.74933	0.119666
Gorilla_gorilla	21	-2.28516	2.16034
Gorilla_gorilla	22	-1.73068	1.75966
Gorilla_gorilla	23	-0.432771	2.48105
Gorilla_gorilla	24	1.58983	1.91747
Gorilla_gorilla	25	2.81968	1.60624
Pongo_pygmaeus	1	1.45405	-3.28836
Pongo_pygmaeus	2	1.45431	-3.28819
Pongo_pygmaeus	3	1.45856	-3.27458
Pongo_pygmaeus	4	1.45674	-3.28549
Pongo_pygmaeus	5	1.45856	-3.28014
Pongo_pygmaeus	6	1.45972	-3.25139
Pongo_pygmaeus	7	1.45843	-3.27366
Pongo_pygmaeus	8	1.2206	-0.362599
Pongo_pygmaeus	9	1.21767	-0.383513
Pongo_pygmaeus	10	-3.44374	5.7966
Pongo_pygmaeus	11	-3.44363	5.79627
Pongo_pygmaeus	12	-3.44374	5.7966
Pongo_pygmaeus	13	-3.44372	5.79654
Pongo_pygmaeus	14	-3.44367	5.79628
Pongo_pygmaeus	15	-3.44373	5.79648
Pongo_pygmaeus	16	-3.48269	5.8112
Pongo_pygmaeus	17	1.32653	-2.09416
Pongo_pygmaeus	18	1.29419	-2.09508
Pongo_pygmaeus	19	1.38553	-2.78897
Pongo_pygmaeus	20	1.45143	-3.28133
Pongo_pygmaeus	21	1.4551	-3.28218
Pongo_pygmaeus	22	1.45032	-3.28219
Pongo_pygmaeus	23	1.45324	-3.28723
Pongo_pygmaeus	24	1.45318	-3.28779
Pongo_pygmaeus	25	1.45405	-3.28835
Hylobates	1	0.902214	2.67973
Hylobates	2	1.17398	5.51766
Hylobates	3	1.11799	4.9533
Hylobates	4	1.17348	5.53044
Hylobates	5	1.17205	5.54853
Hylobates	6	-0.0349907	4.25834
Hylobates	7	-0.613169	4.10829
Hylobates	8	-1.38902	4.25068
Hylobates	9	-1.07357	4.19832
Hylobates	10	0.0490107	4.41246
Hylobates	11	0.0809429	4.43746
Hylobates	12	-4.35071	4.90984
Hylobates	13	-4.35096	4.90885
Hylobates	14	0.08058	4.43744
Hylobates	15	-1.38497	4.25247
Hylobates	16	-3.06185	4.17263
Hylobates	17	-3.45625	4.2326
Hylobates	18	-3.3924	4.14524
Hylobates	19	-3.73173	2.68692
Hylobates	20	-3.43993	3.92214
Hylobates	21	-0.453805	4.07568
Hylobates	22	0.605761	3.74172
Hylobates	23	1.09088	5.26626
Hylobates	24	-0.0127393	4.2746
Hylobates	25	1.11021	5.46929
Papio	1	-0.476547	1.8039
Papio	2	-1.55691	2.55575
Papio	3	-0.534122	1.79521
Papio	4	-1.4727	2.39477
Papio	5	-1.49846	2.41787
Papio	6	-1.79153	2.7201
Papio	7	-1.87586	2.8056
Papio	8	-1.89887	2.89309
Papio	9	-1.85398	2.79917
Papio	10	-1.85521	2.82697
Papio	11	-1.85532	2.8268
Papio	12	-2.04908	4.87198
Papio	13	-2.06906	4.85663
Papio	14	-1.85859	2.82733
Papio	15	-1.91146	2.91371
Papio	16	-2.32753	4.13479
Papio	17	-2.84873	3.66359
Papio	18	-2.32256	4.1615
Papio	19	-5.4662	4.41285
Papio	20	-5.27024	4.36949
Papio	21	-4.0181	4.00676
Papio	22	-1.83914	1.71309
Papio	23	-0.718138	1.44219
Papio	24	-1.81556	2.72736
Papio	25	-0.698218	1.4959
Colobus_guereza	1	1.02792	0.911448
Colobus_guereza	2	0.747205	1.95279
Colobus_guereza	3	1.02325	0.923937
Colobus_guereza	4	0.074636	2.42154
Colobus_guereza	5	0.0917033	2.4615
Colobus_guereza	6	-0.569736	3.1003
Colobus_guereza	7	-1.48443	3.97807
Colobus_guereza	8	-1.53629	3.96715
Colobus_guereza	9	-1.49415	3.98881
Colobus_guereza	10	-1.19739	3.74911
Colobus_guereza	11	-1.50827	4.00061
Colobus_guereza	12	-1.43858	5.14844
Colobus_guereza	13	-1.43932	5.14903
Colobus_guereza	14	-1.50967	4.00194
Colobus_guereza	15	-1.52657	4.00381
Colobus_guereza	16	-1.46464	5.22622
Colobus_guereza	17	-1.61576	4.23703
Colobus_guereza	18	-1.46849	5.23539
Colobus_guereza	19	-2.24197	4.2565
Colobus_guereza	20	-2.18098	3.81282
